cd_cnpj;de_ramo_atividade;cd_ramo_atividade;nu_ordem;cd_divisao
79425278000160;ATIVIDADES TECNICAS RELACIONADAS A ENGENHARIA E ARQUITETURA NAO ESPECIFICADAS ANTERIORMENTE;7020400;02;70
79425278000160;COMERCIO ATACADISTA DE OUTRAS MAQUINAS E EQUIPAMENTOS NAO ESPECIFICADOS ANTERIORMENTE, PARTES E PECAS;7119799;03;71
79425278000160;DESENVOLVIMENTO DE PROGRAMAS DE COMPUTADOR SOB ENCOMENDA;7733100;04;77
79477097000340;FABRICACAO DE BANCOS E ESTOFADOS PARA VEICULOS AUTOMOTORES;2949201;00;29
79655007000100;COMERCIO VAREJISTA DE ARTIGOS DO VESTUARIO E ACESSORIOS;4781400;00;47
79655007000100;COMERCIO VAREJISTA DE CALCADOS;4782201;01;47
79655007000100;COMERCIO VAREJISTA DE SUVENIRES, BIJUTERIAS E ARTESANATOS;4789001;02;47
79728796003250;ATIVIDADES DE ORGANIZACOES RELIGIOSAS OU FILOSOFICAS;9491000;00;94
79744009000400;COMERCIO VAREJISTA DE BEBIDAS;4723700;00;47
79793014000240;ATIVIDADES DE AGENCIAMENTO MARITIMO;5232000;00;52
79793014000240;OUTRAS SOCIEDADES DE PARTICIPACAO, EXCETO HOLDINGS;6463800;01;64
79817763000260;ATIVIDADES DE RADIO;6010100;00;60
79909693000190;COMERCIO A VAREJO DE PECAS E ACESSORIOS NOVOS PARA VEICULOS AUTOMOTORES;4530703;00;45
79978458000170;CONSULTORIA EM TECNOLOGIA DA INFORMACAO;6204000;00;62
79982948000140;BARES E OUTROS ESTABELECIMENTOS ESPECIALIZADOS EM SERVIR BEBIDAS;4721104;00;47
79982948000140;COMERCIO VAREJISTA DE DOCES, BALAS, BOMBONS E SEMELHANTES;4729699;01;47
79982948000140;COMERCIO VAREJISTA DE PRODUTOS ALIMENTICIOS EM GERAL OU ESPECIALIZADO EM PRODUTOS ALIMENTICIOS NAO ESPECIFICADOS ANTERIORMENTE;5611202;02;56
79994992000250;COMERCIO VAREJISTA DE CARNES  ACOUGUES;4722901;00;47
80175995000160;COMERCIO ATACADISTA DE CAFE TORRADO, MOIDO E SOLUVEL;4637101;00;46
80193659000140;AGENCIAS DE VIAGENS;7911200;00;79
80193659000140;OPERADORES TURISTICOS;7912100;01;79
80193659000140;SERVICOS DE RESERVAS E OUTROS SERVICOS DE TURISMO NAO ESPECIFICADOS ANTERIORMENTE;7990200;02;79
80218845000510;COMERCIO VAREJISTA DE CALCADOS;4782201;00;47
80294283000160;ATIVIDADES ASSOCIATIVAS NAO ESPECIFICADAS ANTERIORMENTE;9430800;00;94
80294283000160;ATIVIDADES DE ASSOCIACOES DE DEFESA DE DIREITOS SOCIAIS;9493600;01;94
80294283000160;ATIVIDADES DE ORGANIZACOES ASSOCIATIVAS LIGADAS A CULTURA E A ARTE;9499500;02;94
80332091000100;LANCHONETES, CASAS DE CHA, DE SUCOS E SIMILARES;5611203;00;56
80399983000110;COMERCIO VAREJISTA DE ARTIGOS DO VESTUARIO E ACESSORIOS;4781400;00;47
80470164000200;COMERCIO VAREJISTA DE OUTROS PRODUTOS NAO ESPECIFICADOS ANTERIORMENTE;4789099;00;47
80483647000150;CRIACAO DE PEIXES EM AGUA DOCE;0321301;00;03
80483647000150;CRIACAO DE PEIXES EM AGUA SALGADA E SALOBRA;0322101;01;03
80495856000700;LABORATORIOS FOTOGRAFICOS;7420003;00;74
80603319000140;COMERCIO VAREJISTA DE SUVENIRES, BIJUTERIAS E ARTESANATOS;4789001;00;47
80648561000130;AGENCIAMENTO DE PROFISSIONAIS PARA ATIVIDADES ESPORTIVAS, CULTURAIS E ARTISTICAS;6399200;00;63
80648561000130;ATIVIDADES DE DESIGN NAO ESPECIFICADAS ANTERIORMENTE;7410299;01;74
80648561000130;OUTRAS ATIVIDADES DE PRESTACAO DE SERVICOS DE INFORMACAO NAO ESPECIFICADAS ANTERIORMENTE;7490105;02;74
80648561000130;OUTRAS ATIVIDADES DE SERVICOS PRESTADOS PRINCIPALMENTE AS EMPRESAS NAO ESPECIFICADAS ANTERIORMENTE;7490199;03;74
80648561000130;OUTRAS ATIVIDADES PROFISSIONAIS, CIENTIFICAS E TECNICAS NAO ESPECIFICADAS ANTERIORMENTE;8299799;04;82
80762511000180;COMERCIO VAREJISTA DE FERRAGENS E FERRAMENTAS;4744001;00;47
80850134000130;COMERCIO VAREJISTA DE FERRAGENS E FERRAMENTAS;2539001;00;25
80850134000130;COMERCIO VAREJISTA ESPECIALIZADO DE PECAS E ACESSORIOS PARA APARELHOS ELETROELETRONICOS PARA USO DOMESTICO, EXCETO INFORMATICA E COMUNICACAO;4744001;01;47
80850134000130;SERVICOS DE USINAGEM, TORNEARIA E SOLDA;4757100;02;47
80869894000270;ATIVIDADES DE ORGANIZACOES SINDICAIS;9420100;00;94
80873490000170;ATIVIDADES ASSOCIATIVAS NAO ESPECIFICADAS ANTERIORMENTE;9430800;00;94
80873490000170;ATIVIDADES DE ASSOCIACOES DE DEFESA DE DIREITOS SOCIAIS;9493600;01;94
80873490000170;ATIVIDADES DE ORGANIZACOES ASSOCIATIVAS LIGADAS A CULTURA E A ARTE;9499500;02;94
80891229000100;ATIVIDADES DE ORGANIZACOES SINDICAIS;9420100;00;94
80896517000140;ATIVIDADES DE ORGANIZACOES RELIGIOSAS OU FILOSOFICAS;9491000;00;94
80897291000100;CONDOMINIOS PREDIAIS;8112500;00;81
80908742000230;ATIVIDADES DE ORGANIZACOES RELIGIOSAS OU FILOSOFICAS;9491000;00;94
80998909000110;ATIVIDADES DE COBRANCAS E INFORMACOES CADASTRAIS;4744099;00;47
80998909000110;ATIVIDADES DE LIMPEZA NAO ESPECIFICADAS ANTERIORMENTE;8020001;01;80
80998909000110;ATIVIDADES DE MONITORAMENTO DE SISTEMAS DE SEGURANCA ELETRONICO;8129000;02;81
80998909000110;ATIVIDADES PAISAGISTICAS;8130300;03;81
80998909000110;COMERCIO VAREJISTA DE MATERIAIS DE CONSTRUCAO EM GERAL;8291100;04;82
81072993000290;SERRARIAS COM DESDOBRAMENTO DE MADEIRA;1610201;00;16
81113292000170;COMERCIO VAREJISTA ESPECIALIZADO DE PECAS E ACESSORIOS PARA APARELHOS ELETROELETRONICOS PARA USO DOMESTICO, EXCETO INFORMATICA E COMUNICACAO;4757100;00;47
81135311000160;COMERCIO VAREJISTA DE ARTIGOS DE OPTICA;4774100;00;47
81245201000150;SERRARIAS COM DESDOBRAMENTO DE MADEIRA;1610201;00;16
81408759000100;COMERCIO VAREJISTA DE OUTROS PRODUTOS NAO ESPECIFICADOS ANTERIORMENTE;4789099;00;47
81452146000250;REPRESENTANTES COMERCIAIS E AGENTES DO COMERCIO DE MERCADORIAS EM GERAL NAO ESPECIALIZADO;4619200;00;46
81467623000170;TRANSPORTE RODOVIARIO DE CARGA, EXCETO PRODUTOS PERIGOSOS E MUDANCAS, MUNICIPAL;4930201;00;49
81620106000190;CONFECCAO DE PECAS DE VESTUARIO, EXCETO ROUPAS INTIMAS E AS CONFECCIONADAS SOB MEDIDA;1412601;00;14
81620106000190;FACCAO DE PECAS DO VESTUARIO, EXCETO ROUPAS INTIMAS;1412603;01;14
81755050000180;COMERCIO A VAREJO DE PECAS E ACESSORIOS NOVOS PARA VEICULOS AUTOMOTORES;4520001;00;45
81755050000180;COMERCIO A VAREJO DE PECAS E ACESSORIOS PARA MOTOCICLETAS E MOTONETAS;4520003;01;45
81755050000180;COMERCIO A VAREJO DE PECAS E ACESSORIOS USADOS PARA VEICULOS AUTOMOTORES;4530703;02;45
81755050000180;SERVICOS DE MANUTENCAO E REPARACAO ELETRICA DE VEICULOS AUTOMOTORES;4530704;03;45
81755050000180;SERVICOS DE MANUTENCAO E REPARACAO MECANICA DE VEICULOS AUTOMOTORES;4541205;04;45
81796898000310;COMERCIO ATACADISTA DE ARTIGOS DO VESTUARIO E ACESSORIOS, EXCETO PROFISSIONAIS E DE SEGURANCA;4642701;00;46
81796898000310;COMERCIO VAREJISTA DE ARTIGOS DO VESTUARIO E ACESSORIOS;4781400;01;47
81799694000170;COMERCIO VAREJISTA DE BRINQUEDOS E ARTIGOS RECREATIVOS;4712100;00;47
81799694000170;COMERCIO VAREJISTA DE GAS LIQUEFEITO DE PETROLEO GLP;4729699;01;47
81799694000170;COMERCIO VAREJISTA DE MERCADORIAS EM GERAL, COM PREDOMINANCIA DE PRODUTOS ALIMENTICIOS  MINIMERCADOS, MERCEARIAS E ARMAZENS;4753900;02;47
81799694000170;COMERCIO VAREJISTA DE PRODUTOS ALIMENTICIOS EM GERAL OU ESPECIALIZADO EM PRODUTOS ALIMENTICIOS NAO ESPECIFICADOS ANTERIORMENTE;4763601;03;47
81799694000170;COMERCIO VAREJISTA ESPECIALIZADO DE ELETRODOMESTICOS E EQUIPAMENTOS DE AUDIO E VIDEO;4784900;04;47
81877698000120;CONDOMINIOS PREDIAIS;8112500;00;81
82059940000110;FABRICACAO DE SORVETES E OUTROS GELADOS COMESTIVEIS;1053800;00;10
82206277000130;ATIVIDADES DE APOIO A EXTRACAO DE MINERAIS NAOMETALICOS;0810099;00;08
82206277000130;EXTRACAO E BRITAMENTO DE PEDRAS E OUTROS MATERIAIS PARA CONSTRUCAO E BENEFICIAMENTO ASSOCIADO;0990403;01;09
82232182000190;AGENCIAMENTO DE PROFISSIONAIS PARA ATIVIDADES ESPORTIVAS, CULTURAIS E ARTISTICAS;6399200;00;63
82232182000190;ATIVIDADES DE DESIGN NAO ESPECIFICADAS ANTERIORMENTE;7410299;01;74
82232182000190;OUTRAS ATIVIDADES DE PRESTACAO DE SERVICOS DE INFORMACAO NAO ESPECIFICADAS ANTERIORMENTE;7490105;02;74
82232182000190;OUTRAS ATIVIDADES DE SERVICOS PRESTADOS PRINCIPALMENTE AS EMPRESAS NAO ESPECIFICADAS ANTERIORMENTE;7490199;03;74
82232182000190;OUTRAS ATIVIDADES PROFISSIONAIS, CIENTIFICAS E TECNICAS NAO ESPECIFICADAS ANTERIORMENTE;8299799;04;82
82254699000180;COMERCIO VAREJISTA DE ARTIGOS DO VESTUARIO E ACESSORIOS;4781400;00;47
82323437000120;FABRICACAO DE MOVEIS COM PREDOMINANCIA DE MADEIRA;3101200;00;31
82355546000200;LANCHONETES, CASAS DE CHA, DE SUCOS E SIMILARES;5611203;00;56
82455254000240;COMERCIO VAREJISTA DE OUTROS PRODUTOS NAO ESPECIFICADOS ANTERIORMENTE;4789099;00;47
82496787000270;COMERCIO VAREJISTA DE TECIDOS;4755501;00;47
82566472000170;COMERCIO VAREJISTA DE MERCADORIAS EM GERAL, COM PREDOMINANCIA DE PRODUTOS ALIMENTICIOS  SUPERMERCADOS;4711302;00;47
82566472000170;TRANSPORTE RODOVIARIO DE CARGA, EXCETO PRODUTOS PERIGOSOS E MUDANCAS, INTERMUNICIPAL, INTERESTADUAL E INTERNACIONAL;4930202;01;49
82647884005870;TRANSPORTE RODOVIARIO COLETIVO DE PASSAGEIROS, COM ITINERARIO FIXO, INTERESTADUAL;4922101;00;49
82647884005870;TRANSPORTE RODOVIARIO COLETIVO DE PASSAGEIROS, COM ITINERARIO FIXO, INTERMUNICIPAL, EXCETO EM REGIAO METROPOLITANA;4922102;01;49
82647884005870;TRANSPORTE RODOVIARIO COLETIVO DE PASSAGEIROS, COM ITINERARIO FIXO, INTERNACIONAL;4922103;02;49
82647884005870;TRANSPORTE RODOVIARIO COLETIVO DE PASSAGEIROS, SOB REGIME DE FRETAMENTO, INTERMUNICIPAL, INTERESTADUAL E INTERNACIONAL;4929902;03;49
82647884005870;TRANSPORTE RODOVIARIO DE CARGA, EXCETO PRODUTOS PERIGOSOS E MUDANCAS, INTERMUNICIPAL, INTERESTADUAL E INTERNACIONAL;4930202;04;49
82669383000150;ATIVIDADES PAISAGISTICAS;8130300;00;81
82679317000160;COMERCIO VAREJISTA DE COMBUSTIVEIS PARA VEICULOS AUTOMOTORES;4731800;00;47
82679317000160;COMERCIO VAREJISTA DE LUBRIFICANTES;4732600;01;47
82707837000130;CONFECCAO DE PECAS DE VESTUARIO, EXCETO ROUPAS INTIMAS E AS CONFECCIONADAS SOB MEDIDA;1412601;00;14
82707837000130;FACCAO DE PECAS DO VESTUARIO, EXCETO ROUPAS INTIMAS;1412603;01;14
82726316000120;FABRICACAO DE ARTEFATOS DE MATERIAL PLASTICO PARA OUTROS USOS NAO ESPECIFICADOS ANTERIORMENTE;2229399;00;22
82726316000120;FABRICACAO DE EQUIPAMENTOS E ACESSORIOS PARA SEGURANCA PESSOAL E PROFISSIONAL;3292202;01;32
82726316000120;FABRICACAO DE LETRAS, LETREIROS E PLACAS DE QUALQUER MATERIAL, EXCETO LUMINOSOS;3299003;02;32
82811761000600;FOTOCOPIAS;8219901;00;82
82820267000190;CLUBES SOCIAIS, ESPORTIVOS E SIMILARES;9312300;00;93
82854670000130;ADMINISTRACAO PUBLICA EM GERAL;8411600;00;84
83031799000100;COMERCIO VAREJISTA DE ARTIGOS DO VESTUARIO E ACESSORIOS;4781400;00;47
83067264000190;COMERCIO ATACADISTA DE PRODUTOS ALIMENTICIOS EM GERAL;4617600;00;46
83067264000190;COMERCIO ATACADISTA ESPECIALIZADO EM OUTROS PRODUTOS ALIMENTICIOS NAO ESPECIFICADOS ANTERIORMENTE;4637199;01;46
83067264000190;COMERCIO ATACADISTA ESPECIALIZADO EM OUTROS PRODUTOS INTERMEDIARIOS NAO ESPECIFICADOS ANTERIORMENTE;4639701;02;46
83067264000190;REPRESENTANTES COMERCIAIS E AGENTES DO COMERCIO DE PRODUTOS ALIMENTICIOS, BEBIDAS E FUMO;4689399;03;46
83067264000190;TRANSPORTE RODOVIARIO DE CARGA, EXCETO PRODUTOS PERIGOSOS E MUDANCAS, INTERMUNICIPAL, INTERESTADUAL E INTERNACIONAL;4930202;04;49
83071316000100;COMERCIO A VAREJO DE PECAS E ACESSORIOS NOVOS PARA VEICULOS AUTOMOTORES;4520001;00;45
83071316000100;SERVICOS DE ALINHAMENTO E BALANCEAMENTO DE VEICULOS AUTOMOTORES;4520002;01;45
83071316000100;SERVICOS DE LANTERNAGEM OU FUNILARIA E PINTURA DE VEICULOS AUTOMOTORES;4520003;02;45
83071316000100;SERVICOS DE MANUTENCAO E REPARACAO ELETRICA DE VEICULOS AUTOMOTORES;4520004;03;45
83071316000100;SERVICOS DE MANUTENCAO E REPARACAO MECANICA DE VEICULOS AUTOMOTORES;4530703;04;45
83130229000330;EDUCACAO SUPERIOR  GRADUACAO;8531700;00;85
83261420001120;COMERCIO VAREJISTA DE MERCADORIAS EM GERAL, COM PREDOMINANCIA DE PRODUTOS ALIMENTICIOS  SUPERMERCADOS;4711302;00;47
83276170000120;RESTAURANTES E SIMILARES;5611201;00;56
83305235005340;COMERCIO ATACADISTA DE DEFENSIVOS AGRICOLAS, ADUBOS, FERTILIZANTES E CORRETIVOS DO SOLO;4682600;00;46
83305235005340;COMERCIO ATACADISTA DE GAS LIQUEFEITO DE PETROLEO GLP;4683400;01;46
83305235005340;COMERCIO VAREJISTA DE MATERIAIS DE CONSTRUCAO NAO ESPECIFICADOS ANTERIORMENTE;4711302;02;47
83305235005340;COMERCIO VAREJISTA DE MEDICAMENTOS VETERINARIOS;4744005;03;47
83305235005340;COMERCIO VAREJISTA DE MERCADORIAS EM GERAL, COM PREDOMINANCIA DE PRODUTOS ALIMENTICIOS  SUPERMERCADOS;4771704;04;47
83671149000120;COMERCIO A VAREJO DE AUTOMOVEIS, CAMIONETAS E UTILITARIOS USADOS;4511102;00;45
83671149000120;COMERCIO A VAREJO DE PECAS E ACESSORIOS NOVOS PARA VEICULOS AUTOMOTORES;4512902;01;45
83671149000120;COMERCIO SOB CONSIGNACAO DE VEICULOS AUTOMOTORES;4530703;02;45
83671149000120;COMERCIO VAREJISTA DE MERCADORIAS EM GERAL, COM PREDOMINANCIA DE PRODUTOS ALIMENTICIOS  SUPERMERCADOS;4617600;03;46
83671149000120;REPRESENTANTES COMERCIAIS E AGENTES DO COMERCIO DE PRODUTOS ALIMENTICIOS, BEBIDAS E FUMO;4711302;04;47
83673616000150;COMERCIO VAREJISTA DE OUTROS ARTIGOS DE USO PESSOAL E DOMESTICO NAO ESPECIFICADOS ANTERIORMENTE;4753900;00;47
83673616000150;COMERCIO VAREJISTA ESPECIALIZADO DE ELETRODOMESTICOS E EQUIPAMENTOS DE AUDIO E VIDEO;4759899;01;47
83798231000110;ATIVIDADES ASSOCIATIVAS NAO ESPECIFICADAS ANTERIORMENTE;9499500;00;94
83810556000170;ADMINISTRACAO PUBLICA EM GERAL;8411600;00;84
83831149000140;CARTORIOS;6912500;00;69
83838037000110;INSTALACOES HIDRAULICAS, SANITARIAS E DE GAS;3313901;00;33
83838037000110;MANUTENCAO E REPARACAO DE COMPRESSORES;3314701;01;33
83838037000110;MANUTENCAO E REPARACAO DE EQUIPAMENTOS HIDRAULICOS E PNEUMATICOS, EXCETO VALVULAS;3314702;02;33
83838037000110;MANUTENCAO E REPARACAO DE GERADORES, TRANSFORMADORES E MOTORES ELETRICOS;3314704;03;33
83838037000110;MANUTENCAO E REPARACAO DE MAQUINAS MOTRIZES NAOELETRICAS;4322301;04;43
83948950000250;CORRETORES E AGENTES DE SEGUROS, DE PLANOS DE PREVIDENCIA COMPLEMENTAR E DE SAUDE;6622300;00;66
84051929000130;COMERCIO ATACADISTA DE MERCADORIAS EM GERAL, COM PREDOMINANCIA DE PRODUTOS ALIMENTICIOS;4691500;00;46
84051929000130;COMERCIO ATACADISTA DE MERCADORIAS EM GERAL, SEM PREDOMINANCIA DE ALIMENTOS OU DE INSUMOS AGROPECUARIOS;4693100;01;46
84084540000190;COMERCIO VAREJISTA DE MOVEIS;4754701;00;47
84102771000180;COMERCIO VAREJISTA DE BEBIDAS;4723700;00;47
84201888000110;ATIVIDADES DE ORGANIZACOES SINDICAIS;9420100;00;94
84258284000100;CHAVEIROS;9529102;00;95
84331867000110;COMERCIO VAREJISTA DE TECIDOS;4755501;00;47
84412956000190;ATIVIDADES DE MONITORAMENTO DE SISTEMAS DE SEGURANCA ELETRONICO;8011101;00;80
84412956000190;ATIVIDADES DE VIGILANCIA E SEGURANCA PRIVADA;8020001;01;80
84451533000180;COMERCIO VAREJISTA DE ARTIGOS DO VESTUARIO E ACESSORIOS;4781400;00;47
84462852000190;COMERCIO VAREJISTA DE CALCADOS;4782201;00;47
84512300000140;COMERCIO A VAREJO DE MOTOCICLETAS E MOTONETAS USADAS;4541204;00;45
84512300000140;COMERCIO A VAREJO DE PECAS E ACESSORIOS PARA MOTOCICLETAS E MOTONETAS;4541205;01;45
84512300000140;COMERCIO VAREJISTA DE BICICLETAS E TRICICLOS, PECAS E ACESSORIOS;4763603;02;47
84542810000160;COMERCIO VAREJISTA DE ARTIGOS MEDICOS E ORTOPEDICOS;4771701;00;47
84542810000160;COMERCIO VAREJISTA DE PRODUTOS FARMACEUTICOS, SEM MANIPULACAO DE FORMULAS;4773300;01;47
84542810000160;TRANSPORTE RODOVIARIO COLETIVO DE PASSAGEIROS, COM ITINERARIO FIXO, INTERMUNICIPAL EM REGIAO METROPOLITANA;4921302;02;49
84542810000160;TRANSPORTE RODOVIARIO DE CARGA, EXCETO PRODUTOS PERIGOSOS E MUDANCAS, INTERMUNICIPAL, INTERESTADUAL E INTERNACIONAL;4930201;03;49
84542810000160;TRANSPORTE RODOVIARIO DE CARGA, EXCETO PRODUTOS PERIGOSOS E MUDANCAS, MUNICIPAL;4930202;04;49
84615871000100;COMERCIO VAREJISTA DE ARTIGOS DO VESTUARIO E ACESSORIOS;4781400;00;47
84617547000120;ATIVIDADES DE APOIO A GESTAO DE SAUDE;8650099;00;86
84617547000120;ATIVIDADES DE PROFISSIONAIS DA AREA DE SAUDE NAO ESPECIFICADAS ANTERIORMENTE;8660700;01;86
84630474000450;COMERCIO ATACADISTA DE ALIMENTOS PARA ANIMAIS;4623109;00;46
84641364000140;COMERCIO VAREJISTA DE FERRAGENS E FERRAMENTAS;4741500;00;47
84641364000140;COMERCIO VAREJISTA DE MATERIAIS DE CONSTRUCAO EM GERAL;4742300;01;47
84641364000140;COMERCIO VAREJISTA DE MATERIAL ELETRICO;4743100;02;47
84641364000140;COMERCIO VAREJISTA DE TINTAS E MATERIAIS PARA PINTURA;4744001;03;47
84641364000140;COMERCIO VAREJISTA DE VIDROS;4744099;04;47
84644764000100;COMERCIO VAREJISTA DE MATERIAIS DE CONSTRUCAO NAO ESPECIFICADOS ANTERIORMENTE;4744005;00;47
84716471000190;EXPLORACAO DE JOGOS ELETRONICOS RECREATIVOS;9329804;00;93
84848183000190;COMERCIO A VAREJO DE PECAS E ACESSORIOS NOVOS PARA VEICULOS AUTOMOTORES;4530703;00;45
84875558000100;COMERCIO VAREJISTA DE BEBIDAS;4712100;00;47
84875558000100;COMERCIO VAREJISTA DE GAS LIQUEFEITO DE PETROLEO GLP;4723700;01;47
84875558000100;COMERCIO VAREJISTA DE MERCADORIAS EM GERAL, COM PREDOMINANCIA DE PRODUTOS ALIMENTICIOS  MINIMERCADOS, MERCEARIAS E ARMAZENS;4784900;02;47
84907294000120;COMERCIO VAREJISTA DE ARTIGOS DE OPTICA;4774100;00;47
85006070000290;LANCHONETES, CASAS DE CHA, DE SUCOS E SIMILARES;5611203;00;56
85134807002890;COMERCIO ATACADISTA DE ALIMENTOS PARA ANIMAIS;4623109;00;46
85189041000120;COMERCIO VAREJISTA DE ARTIGOS DO VESTUARIO E ACESSORIOS;4781400;00;47
85227296000130;SERVICOS DE TRADUCAO, INTERPRETACAO E SIMILARES;7490101;00;74
85236743000460;COMERCIO VAREJISTA ESPECIALIZADO DE EQUIPAMENTOS E SUPRIMENTOS DE INFORMATICA;2610800;00;26
85236743000460;DESENVOLVIMENTO DE PROGRAMAS DE COMPUTADOR SOB ENCOMENDA;2622100;01;26
85236743000460;FABRICACAO DE COMPONENTES ELETRONICOS;2863100;02;28
85236743000460;FABRICACAO DE MAQUINAS E EQUIPAMENTOS PARA A INDUSTRIA TEXTIL, PECAS E ACESSORIOS;4751200;03;47
85236743000460;FABRICACAO DE PERIFERICOS PARA EQUIPAMENTOS DE INFORMATICA;6201501;04;62
85290518000160;SERVICOS DE ALINHAMENTO E BALANCEAMENTO DE VEICULOS AUTOMOTORES;4520001;00;45
85290518000160;SERVICOS DE LANTERNAGEM OU FUNILARIA E PINTURA DE VEICULOS AUTOMOTORES;4520002;01;45
85290518000160;SERVICOS DE MANUTENCAO E REPARACAO ELETRICA DE VEICULOS AUTOMOTORES;4520003;02;45
85290518000160;SERVICOS DE MANUTENCAO E REPARACAO MECANICA DE VEICULOS AUTOMOTORES;4520004;03;45
85353829000120;CONFECCAO DE PECAS DE VESTUARIO, EXCETO ROUPAS INTIMAS E AS CONFECCIONADAS SOB MEDIDA;1412601;00;14
85353829000120;FACCAO DE PECAS DO VESTUARIO, EXCETO ROUPAS INTIMAS;1412603;01;14
85401735000180;COMERCIO VAREJISTA DE LIVROS;4761001;00;47
85491256000100;FABRICACAO DE MOVEIS COM PREDOMINANCIA DE METAL;3102100;00;31
85518561000130;FABRICACAO DE ESQUADRIAS DE METAL;2512800;00;25
86396371000150;COMERCIO VAREJISTA DE OUTROS PRODUTOS NAO ESPECIFICADOS ANTERIORMENTE;4789099;00;47
86413093000100;COMERCIO VAREJISTA DE LATICINIOS E FRIOS;4721103;00;47
86476314000180;AGENCIAMENTO DE PROFISSIONAIS PARA ATIVIDADES ESPORTIVAS, CULTURAIS E ARTISTICAS;6399200;00;63
86476314000180;ATIVIDADES DE DESIGN NAO ESPECIFICADAS ANTERIORMENTE;7410299;01;74
86476314000180;OUTRAS ATIVIDADES DE PRESTACAO DE SERVICOS DE INFORMACAO NAO ESPECIFICADAS ANTERIORMENTE;7490105;02;74
86476314000180;OUTRAS ATIVIDADES DE SERVICOS PRESTADOS PRINCIPALMENTE AS EMPRESAS NAO ESPECIFICADAS ANTERIORMENTE;7490199;03;74
86476314000180;OUTRAS ATIVIDADES PROFISSIONAIS, CIENTIFICAS E TECNICAS NAO ESPECIFICADAS ANTERIORMENTE;8299799;04;82
86492675000110;OUTROS REPRESENTANTES COMERCIAIS E AGENTES DO COMERCIO ESPECIALIZADO EM PRODUTOS NAO ESPECIFICADOS ANTERIORMENTE;4618401;00;46
86492675000110;REPRESENTANTES COMERCIAIS E AGENTES DO COMERCIO DE INSTRUMENTOS E MATERIAIS ODONTOMEDICOHOSPITALARES;4618402;01;46
86492675000110;REPRESENTANTES COMERCIAIS E AGENTES DO COMERCIO DE JORNAIS, REVISTAS E OUTRAS PUBLICACOES;4618403;02;46
86492675000110;REPRESENTANTES COMERCIAIS E AGENTES DO COMERCIO DE MEDICAMENTOS, COSMETICOS E PRODUTOS DE PERFUMARIA;4618499;03;46
86644432000150;COMERCIO POR ATACADO DE AUTOMOVEIS, CAMIONETAS E UTILITARIOS NOVOS E USADOS;4511103;00;45
86725959000100;CONDOMINIOS PREDIAIS;8112500;00;81
86769742000100;COMERCIO VAREJISTA DE ARTIGOS DE ARMARINHO;4755502;00;47
86794906000140;ALUGUEL DE MAQUINAS E EQUIPAMENTOS PARA CONSTRUCAO SEM OPERADOR, EXCETO ANDAIMES;4930201;00;49
86794906000140;SERVICOS DE REBOQUE DE VEICULOS;4930202;01;49
86794906000140;TRANSPORTE RODOVIARIO DE CARGA, EXCETO PRODUTOS PERIGOSOS E MUDANCAS, INTERMUNICIPAL, INTERESTADUAL E INTERNACIONAL;4930204;02;49
86794906000140;TRANSPORTE RODOVIARIO DE CARGA, EXCETO PRODUTOS PERIGOSOS E MUDANCAS, MUNICIPAL;5229002;03;52
86794906000140;TRANSPORTE RODOVIARIO DE MUDANCAS;7732201;04;77
86814241000190;COMERCIO ATACADISTA DE CERVEJA, CHOPE E REFRIGERANTE;4635402;00;46
86825700000130;CONDOMINIOS PREDIAIS;8112500;00;81
86827847000240;LANCHONETES, CASAS DE CHA, DE SUCOS E SIMILARES;5611203;00;56
86895232000170;COMERCIO VAREJISTA DE MERCADORIAS EM GERAL, COM PREDOMINANCIA DE PRODUTOS ALIMENTICIOS  MINIMERCADOS, MERCEARIAS E ARMAZENS;4712100;00;47
86931169000180;RESTAURANTES E SIMILARES;5611201;00;56
86958808000100;ATIVIDADES DE CONTABILIDADE;6920601;00;69
86958808000100;TREINAMENTO EM DESENVOLVIMENTO PROFISSIONAL E GERENCIAL;8599603;01;85
86958808000100;TREINAMENTO EM INFORMATICA;8599604;02;85
86974268000140;SERVICOS DE TRADUCAO, INTERPRETACAO E SIMILARES;7490101;00;74
86995867000140;SERVICOS DE TRADUCAO, INTERPRETACAO E SIMILARES;7490101;00;74
86996329000170;COMERCIO VAREJISTA DE OUTROS PRODUTOS NAO ESPECIFICADOS ANTERIORMENTE;4789099;00;47
87120762000100;COMERCIO VAREJISTA DE FERRAGENS E FERRAMENTAS;4729699;00;47
87120762000100;COMERCIO VAREJISTA DE MADEIRA E ARTEFATOS;4741500;01;47
87120762000100;COMERCIO VAREJISTA DE MATERIAIS DE CONSTRUCAO EM GERAL;4744001;02;47
87120762000100;COMERCIO VAREJISTA DE PRODUTOS ALIMENTICIOS EM GERAL OU ESPECIALIZADO EM PRODUTOS ALIMENTICIOS NAO ESPECIFICADOS ANTERIORMENTE;4744002;03;47
87120762000100;COMERCIO VAREJISTA DE TINTAS E MATERIAIS PARA PINTURA;4744099;04;47
87139234000100;COMERCIO VAREJISTA DE ARTIGOS DE JOALHERIA;4783101;00;47
87139234000100;COMERCIO VAREJISTA DE ARTIGOS DE RELOJOARIA;4783102;01;47
87247995000330;EXPLORACAO DE MAQUINAS DE SERVICOS PESSOAIS ACIONADAS POR MOEDA;9609204;00;96
